DEPTH,Gamma Ray (GR),Deep Resisitivity (RT),Medium Resistivity (RM),Shallow Resistivity (RS),Density (RHOB),Neutron Porosity (NPHI),Total Porosity (PHIT),Effective Porosity (PHIE),Clay Volume (VCL),Permeability (Perm),Water Saturation (SW),Labels
3079.242,71.2887,3.2666,3.1323,3.1028,2.5624,0.2389,0.0995,0.0111,0.761,0.0,1.0,2
3079.3944,70.1682,2.8813,2.8002,2.7235,2.5562,0.2373,0.102,0.0164,0.735,0.0,1.0,2
3079.5468,68.725,2.7955,2.6666,2.6531,2.5576,0.2357,0.1009,0.0361,0.6033,0.0003,1.0,2
3079.6992,68.36,2.9239,2.871,2.7282,2.5588,0.2341,0.1,0.021,0.6928,0.0,1.0,2
3079.8516,68.4708,2.8135,2.7812,2.6106,2.556,0.2325,0.1009,0.0195,0.7075,0.0,1.0,2
3080.004,67.3585,2.7375,2.7594,2.5785,2.5534,0.231,0.1016,0.0237,0.6828,0.0,1.0,2
3080.1564,62.369,2.6879,2.6764,2.6348,2.5575,0.2294,0.0994,0.036,0.5969,0.0003,1.0,2
3080.3088,60.6147,2.7836,2.8617,2.7495,2.5614,0.2278,0.0972,0.0498,0.5213,0.0024,1.0,2
3080.4612,59.9401,3.0702,3.0888,3.0184,2.5484,0.2262,0.1027,0.045,0.5638,0.001,1.0,2
3080.6136,61.9625,3.2695,3.3066,3.1462,2.5351,0.2246,0.1084,0.0407,0.6105,0.0004,1.0,2
3080.766,60.4992,3.3887,3.3105,3.1177,2.5166,0.223,0.1164,0.0532,0.5776,0.0016,1.0,2
3080.9184,57.4371,3.3662,3.4424,3.0732,2.4994,0.2214,0.1347,0.0917,0.4829,0.039,1.0,0
3081.0708,55.4275,3.161,2.9681,2.8318,2.4448,0.2198,0.1562,0.1319,0.4445,0.2457,0.8418,0
3081.2232,58.719,2.6701,2.6146,2.3582,2.3932,0.2183,0.1765,0.1218,0.4967,0.0992,1.0,0
3081.3756,65.0525,2.4293,2.3078,2.1481,2.3813,0.2167,0.1763,0.0808,0.6817,0.0024,1.0,0
3081.528,68.6482,2.6545,2.5854,2.5495,2.4111,0.2151,0.1624,0.0626,0.7269,0.0005,1.0,1
3081.6804,69.5716,2.8337,2.8388,2.7777,2.4758,0.2135,0.1326,0.0514,0.6578,0.0006,1.0,2
3081.8328,65.6823,3.0124,3.0372,2.8621,2.5102,0.2119,0.1165,0.0499,0.5954,0.001,1.0,2
3081.9852,62.504,3.1725,3.1009,2.9076,2.5159,0.2103,0.1135,0.0563,0.5512,0.0027,1.0,2
3082.1376,58.603,3.1749,3.1165,2.9479,2.488,0.2087,0.1258,0.0726,0.5237,0.0099,1.0,2
3082.29,55.381,2.9904,2.918,2.7629,2.4416,0.2293,0.1521,0.0991,0.505,0.0408,1.0,0
3082.4424,54.9441,2.7065,2.593,2.368,2.4184,0.2931,0.1913,0.1628,0.4249,0.6928,0.8035,0
3082.5948,55.3131,2.9809,2.8054,2.587,2.4342,0.2413,0.1676,0.1205,0.4794,0.116,1.0,0
3082.7472,58.0746,3.4684,3.2325,3.0273,2.4798,0.2362,0.1475,0.0993,0.492,0.0478,1.0,0
3082.8996,58.9988,3.6244,3.3663,3.0099,2.5164,0.2509,0.1235,0.0675,0.5368,0.0064,1.0,2
3083.052,55.7503,3.4913,3.3346,2.6142,2.5009,0.2304,0.1254,0.0656,0.5522,0.0048,1.0,2
3083.2044,48.0686,3.7698,3.4496,2.6906,2.4608,0.2351,0.1548,0.1355,0.3554,0.7615,0.6758,0
3085.1856,52.5753,6.023,4.6913,3.1585,2.4057,0.239,0.1784,0.1516,0.4284,0.5059,0.5457,0
3085.338,58.0576,5.4357,4.2098,2.9857,2.43,0.2165,0.1541,0.0935,0.5325,0.0237,1.0,0
3085.4904,59.2337,5.3211,4.5316,3.0967,2.4331,0.2039,0.1496,0.0872,0.5434,0.016,1.0,2
3085.6428,53.1156,5.2041,4.5242,3.0484,2.4024,0.1954,0.1652,0.1165,0.4845,0.0963,1.0,0
3086.7096,46.6444,3.8298,3.3563,3.086,2.4143,0.2325,0.1727,0.1471,0.4243,0.4718,0.6922,0
3086.862,49.9775,3.4006,3.0811,2.8493,2.434,0.2033,0.155,0.1359,0.3518,0.8027,0.734,0
3087.0144,48.8872,3.0597,2.854,2.5728,2.4477,0.22,0.1551,0.1351,0.3687,0.644,0.7732,0
3087.1668,49.9097,2.9684,2.8127,2.5202,2.4575,0.2253,0.1529,0.1321,0.3879,0.4746,0.7904,0
3087.3192,50.3861,2.9004,2.6341,2.4678,2.4665,0.2391,0.1538,0.1302,0.4394,0.2475,0.836,0
3087.4716,50.2376,2.626,2.5016,2.2702,2.4674,0.2175,0.1463,0.1263,0.3909,0.3852,0.8489,0
3087.624,49.1736,2.4988,2.4656,2.3462,2.4583,0.2289,0.1538,0.1344,0.3589,0.7086,0.8649,0
3087.7764,47.9875,2.4036,2.3839,2.2726,2.4542,0.2596,0.1656,0.1437,0.3787,0.7284,0.8737,0
3088.0812,49.7913,2.654,2.6669,2.5412,2.4614,0.2471,0.1586,0.136,0.4067,0.4273,0.8395,0
3088.2336,54.6648,2.6768,2.6575,2.5663,2.4807,0.251,0.1521,0.1281,0.4498,0.2068,0.8691,0
3088.386,59.1535,2.5767,2.5184,2.4459,2.5028,0.2621,0.1324,0.0636,0.5894,0.0028,1.0,1
3088.5384,62.6329,2.6292,2.5288,2.4553,2.5068,0.2419,0.1256,0.0487,0.6417,0.0005,1.0,1
3088.6908,58.5821,2.6509,2.53,2.4372,2.4969,0.2511,0.1324,0.065,0.5823,0.0033,1.0,1
3088.8432,51.8991,2.5104,2.37,2.253,2.4828,0.2408,0.1478,0.1297,0.35,0.6836,0.8581,0
3089.148,47.4802,2.4152,2.4031,2.1766,2.4657,0.2237,0.149,0.1311,0.3432,0.7705,0.8759,0
3089.91,56.3164,3.0655,3.0216,2.8246,2.5134,0.2155,0.116,0.0663,0.5166,0.0076,1.0,2
3090.0624,66.5176,3.0778,2.9556,2.9099,2.5453,0.2127,0.1008,0.0118,0.7622,0.0,1.0,2
3090.2148,68.7868,3.1478,3.0077,2.9709,2.5597,0.2275,0.0979,0.0144,0.7281,0.0,1.0,2
3090.3672,64.3137,3.1069,2.9742,2.8578,2.5505,0.235,0.104,0.0354,0.6212,0.0002,1.0,2
3090.5196,56.9771,2.9291,2.7791,2.6432,2.5347,0.2299,0.1099,0.0619,0.5146,0.0059,1.0,2
3090.672,49.8758,2.7926,2.6324,2.4933,2.5063,0.2307,0.1349,0.1178,0.3625,0.4089,0.8622,0
3090.9768,46.0227,2.6149,2.594,2.3324,2.4616,0.2144,0.1476,0.13,0.3408,0.7661,0.8581,0
3091.1292,47.0778,2.6398,2.5417,2.3565,2.4553,0.2139,0.15,0.1313,0.3551,0.6762,0.8785,0
3091.8912,46.3193,2.5112,2.4574,2.2847,2.4668,0.2118,0.1446,0.1276,0.3372,0.7427,0.9468,0
3092.0436,48.0927,2.519,2.49,2.3173,2.4827,0.2074,0.1367,0.1187,0.3761,0.3603,0.9334,0
3092.196,46.6337,2.3999,2.3306,2.2376,2.4875,0.2207,0.1392,0.1226,0.3421,0.6019,0.9189,0
3092.5008,48.0609,2.3379,2.3208,2.2038,2.4824,0.2109,0.138,0.1221,0.3296,0.6846,0.9434,0
3092.6532,52.7682,2.5572,2.5114,2.4628,2.4939,0.1978,0.129,0.1023,0.4532,0.0835,1.0,0
3092.8056,55.8175,2.6955,2.7038,2.626,2.5153,0.2242,0.1173,0.0637,0.5319,0.0054,1.0,2
3092.958,56.5037,2.7254,2.7703,2.7071,2.5276,0.2085,0.119,0.0752,0.4937,0.016,1.0,2
3093.1104,57.5869,2.8201,2.761,2.7875,2.5288,0.2131,0.12,0.0885,0.4619,0.0433,1.0,2
3093.2628,55.9413,2.867,2.7443,2.7845,2.5241,0.2028,0.1079,0.0632,0.5036,0.0073,1.0,2
3093.4152,58.1415,2.934,2.8487,2.7892,2.528,0.2044,0.1174,0.1001,0.4214,0.1109,0.9706,0
3093.5676,61.3721,2.7461,2.5631,2.514,2.5382,0.2193,0.1056,0.0419,0.592,0.0005,1.0,2
3093.72,70.6664,2.2717,2.1632,2.1068,2.5388,0.2667,0.1172,0.0241,0.7608,0.0,1.0,1
3093.8724,73.6786,1.9845,1.9024,1.9074,2.5306,0.3248,0.1355,0.0264,0.839,0.0,1.0,1
3094.0248,71.847,1.7106,1.7588,1.7245,2.5281,0.29,0.1279,0.0403,0.7045,0.0001,1.0,1
3094.1772,68.2469,2.1988,2.0781,2.0713,2.544,0.2734,0.1165,0.0434,0.6318,0.0004,1.0,1
3094.3296,68.8478,2.3293,2.2822,2.1327,2.5532,0.3009,0.1192,0.0442,0.6391,0.0004,1.0,1
3094.482,72.8744,2.0244,1.9966,1.9187,2.5472,0.2909,0.1194,0.0246,0.7683,0.0,1.0,1
3094.6344,76.2614,1.9991,1.9984,1.9777,2.5318,0.27,0.1212,0.0152,0.8476,0.0,1.0,1
3094.7868,76.9152,2.1403,2.0378,2.1246,2.5346,0.2849,0.1237,0.0153,0.86,0.0,1.0,1
3094.9392,72.9041,2.3054,2.2432,2.208,2.5469,0.2698,0.1143,0.0209,0.7684,0.0,1.0,1
3095.0916,71.0267,2.4794,2.4079,2.2132,2.5613,0.2676,0.1072,0.0331,0.6501,0.0001,1.0,1
3095.244,74.3655,2.3164,2.2049,2.0513,2.557,0.2987,0.1169,0.0292,0.7239,0.0,1.0,1
3095.3964,81.5854,1.9153,1.9059,1.7829,2.5474,0.3036,0.1225,0.0023,0.9575,0.0,1.0,1
3095.5488,83.875,1.7811,1.77,1.7613,2.5362,0.2748,0.1204,0.0,0.98,0.0,1.0,1
3095.7012,77.3364,2.1965,2.2282,2.197,2.5477,0.2647,0.1127,0.0084,0.854,0.0,1.0,1
3095.8536,68.6695,2.8016,2.9226,2.7106,2.5578,0.2464,0.1035,0.033,0.6331,0.0001,1.0,2
3096.006,61.4837,3.0951,3.1374,2.8831,2.5674,0.2348,0.0962,0.0421,0.5525,0.0009,1.0,2
3096.1584,57.4327,3.1881,3.0804,2.9437,2.5503,0.2077,0.0972,0.0553,0.5002,0.0046,1.0,2
3096.3108,53.7697,3.2132,3.1127,2.9397,2.5218,0.2008,0.1187,0.1003,0.4447,0.0852,0.9285,0
3096.4632,52.3242,3.1571,3.0788,2.8729,2.4983,0.2166,0.1335,0.1163,0.3678,0.3662,0.8659,0
3096.6156,53.4802,3.128,3.021,2.8966,2.4908,0.2046,0.1325,0.1117,0.4493,0.1225,0.9352,0
3096.768,55.974,2.986,2.8705,2.722,2.507,0.2011,0.1248,0.0812,0.4898,0.0226,1.0,2
3096.9204,57.6372,2.9513,2.8536,2.6768,2.5268,0.2039,0.1177,0.0764,0.4866,0.0185,1.0,2
3097.0728,58.6963,3.1146,2.9467,2.791,2.5492,0.2014,0.0962,0.0471,0.529,0.0018,1.0,2
3097.2252,60.7483,3.2458,3.0985,2.8695,2.5623,0.2116,0.0928,0.0438,0.5314,0.0013,1.0,2
3097.3776,62.2145,3.309,3.3005,2.9291,2.5694,0.2161,0.0907,0.0276,0.6058,0.0001,1.0,2
3097.53,59.4476,3.5816,3.5287,3.1164,2.5484,0.2144,0.0998,0.0369,0.5938,0.0003,1.0,2
3097.6824,56.1262,3.955,3.9356,3.3765,2.5054,0.2149,0.1301,0.1097,0.4466,0.1181,0.7751,0
3097.8348,52.3848,4.5644,4.4247,3.7162,2.4528,0.2082,0.1491,0.1258,0.4452,0.2033,0.6827,0
3097.9872,50.6009,5.1018,4.9315,3.9358,2.4138,0.1994,0.1619,0.1396,0.3939,0.5471,0.6086,0
3099.2064,48.8234,6.2866,6.2226,5.5243,2.3696,0.1935,0.1778,0.1536,0.3892,0.8345,0.5266,0
3099.9684,50.7336,3.9342,3.7152,3.3968,2.4389,0.2053,0.1537,0.1312,0.4178,0.3278,0.7847,0
3100.1208,54.4144,3.2123,3.1786,2.8515,2.4783,0.1989,0.1357,0.1054,0.456,0.0909,1.0,0
3100.2732,56.762,2.8286,2.706,2.5907,2.5054,0.2029,0.1261,0.0794,0.4991,0.0186,1.0,0
3100.4256,57.1407,2.9329,2.8393,2.7094,2.5232,0.2214,0.113,0.0604,0.531,0.0045,1.0,2
3100.578,53.8863,2.9652,2.8635,2.656,2.5159,0.2169,0.1265,0.1066,0.4484,0.1036,0.9646,0
3100.7304,49.5553,2.8911,2.8425,2.5873,2.4923,0.2217,0.1376,0.1213,0.3379,0.6076,0.8479,0
3100.8828,47.839,2.8475,2.8921,2.6035,2.467,0.2146,0.1455,0.1279,0.3454,0.6829,0.8197,0
3101.0352,50.4568,2.9113,2.8691,2.7554,2.4468,0.2102,0.1522,0.1294,0.4281,0.2754,0.8697,0
3101.1876,52.6929,2.9941,2.904,2.8406,2.4461,0.1951,0.1474,0.1111,0.4626,0.1029,1.0,0
3101.34,53.9524,2.9858,2.8737,2.7672,2.4657,0.1962,0.1399,0.1116,0.453,0.1169,1.0,0
3101.4924,59.4135,2.861,2.7853,2.6282,2.5026,0.22,0.1329,0.112,0.448,0.1259,0.9319,0
3101.6448,67.8728,2.51,2.3627,2.3262,2.5407,0.2371,0.109,0.0164,0.7725,0.0,1.0,1
3101.7972,75.6136,2.1804,2.1122,2.0303,2.5457,0.2704,0.115,0.0102,0.8522,0.0,1.0,1
3101.9496,77.1787,1.9704,1.9586,1.8467,2.5329,0.3098,0.1307,0.0283,0.8002,0.0,1.0,1
3102.102,76.4934,1.8095,1.7961,1.7453,2.516,0.3256,0.1423,0.0298,0.8496,0.0,1.0,1
3102.2544,76.1888,1.9667,1.937,1.9044,2.521,0.306,0.1351,0.024,0.8553,0.0,1.0,1
3102.4068,74.5997,2.2101,2.2527,2.1358,2.5327,0.2771,0.1226,0.0213,0.8088,0.0,1.0,1
3102.5592,68.8127,2.5758,2.6235,2.4623,2.5337,0.2437,0.1138,0.0244,0.7404,0.0,1.0,2
3102.7116,61.8353,2.7283,2.811,2.5572,2.5155,0.245,0.1224,0.0659,0.5398,0.0057,1.0,2
3102.864,54.4579,2.6315,2.6046,2.5082,2.4984,0.2159,0.1332,0.115,0.3918,0.2654,0.9225,0
3103.0164,53.3113,2.6945,2.666,2.6717,2.4932,0.2059,0.132,0.1126,0.4192,0.1791,0.9809,0
3103.1688,52.5642,2.8004,2.8133,2.7961,2.5018,0.2018,0.1272,0.0951,0.4607,0.058,1.0,0
3103.3212,56.565,2.9691,2.8821,2.8898,2.52,0.2095,0.1224,0.0929,0.4579,0.0545,1.0,0
3103.4736,63.233,2.834,2.7133,2.689,2.538,0.2355,0.1098,0.0468,0.5836,0.0009,1.0,2
3103.626,71.502,2.6363,2.4739,2.4188,2.5471,0.2682,0.1138,0.0199,0.7726,0.0,1.0,1
3103.7784,75.415,2.2767,2.1134,2.0855,2.5435,0.2863,0.12,0.0139,0.8508,0.0,1.0,1
3103.9308,78.095,2.1179,2.1183,1.9488,2.5364,0.2832,0.1224,0.021,0.8105,0.0,1.0,1
3104.0832,78.8406,1.9262,1.9344,1.8109,2.5242,0.3117,0.1351,0.0144,0.9278,0.0,1.0,1
3104.2356,78.783,1.773,1.8459,1.7423,2.5242,0.2949,0.1309,0.0197,0.8651,0.0,1.0,1
3104.388,71.1054,2.0368,2.0472,2.0622,2.5336,0.2672,0.1197,0.0247,0.769,0.0,1.0,1
3104.5404,65.4591,2.682,2.6991,2.698,2.5506,0.2412,0.1055,0.0459,0.5703,0.001,1.0,2
3104.6928,62.1644,3.017,3.1313,2.9535,2.5614,0.2254,0.0966,0.0358,0.5863,0.0003,1.0,2
3104.8452,63.6569,3.1263,3.062,3.0597,2.5643,0.1961,0.088,0.0227,0.6226,0.0,1.0,2
3104.9976,63.5275,3.2967,3.0936,3.197,2.5664,0.2102,0.0906,0.0261,0.6142,0.0001,1.0,2
3105.15,62.6661,3.2057,3.0844,3.0199,2.5671,0.209,0.0899,0.0266,0.6084,0.0001,1.0,2
3105.3024,61.6964,3.1003,3.1133,2.8373,2.5623,0.22,0.0949,0.0378,0.5679,0.0005,1.0,2
3105.4548,66.0919,2.8135,2.6846,2.5632,2.5524,0.2735,0.1128,0.0423,0.6212,0.0004,1.0,2
3105.6072,70.0419,2.1481,2.1725,2.0851,2.5401,0.2843,0.121,0.0249,0.775,0.0,1.0,1
3105.7596,73.3566,2.2731,2.3037,2.279,2.5406,0.2606,0.1149,0.0203,0.7757,0.0,1.0,1
3105.912,71.1627,2.6716,2.7407,2.6655,2.5505,0.2418,0.1057,0.0231,0.7078,0.0,1.0,2
3106.0644,69.9447,3.1559,3.0177,2.98,2.563,0.2468,0.1013,0.0217,0.6948,0.0,1.0,2
3106.2168,70.1589,2.9421,2.8813,2.7068,2.5683,0.2634,0.103,0.0162,0.742,0.0,1.0,2
3106.3692,67.6831,2.7824,2.7372,2.5748,2.566,0.2352,0.097,0.0105,0.7512,0.0,1.0,2
3106.5216,64.2594,3.1067,2.8885,2.7212,2.5552,0.2387,0.1028,0.0385,0.5982,0.0004,1.0,2
3106.674,58.4606,2.9845,2.7829,2.5549,2.5263,0.2304,0.1138,0.0583,0.5432,0.0034,1.0,2
3106.8264,54.403,2.7511,2.6891,2.3433,2.494,0.2031,0.1307,0.1104,0.4455,0.1222,0.9736,0
3106.9788,50.7904,2.6874,2.7852,2.4296,2.47,0.1877,0.1353,0.1175,0.3767,0.3431,0.9599,0
3107.1312,49.2487,3.1522,3.2536,2.9727,2.4543,0.1884,0.1419,0.1235,0.3712,0.4427,0.8878,0
3107.2836,48.5308,4.2473,4.184,3.7232,2.4487,0.1773,0.1404,0.1196,0.4232,0.2156,0.7856,0
3107.436,45.9718,4.6733,4.4301,3.6353,2.4445,0.1775,0.1422,0.1254,0.3368,0.6995,0.7167,0
3108.0456,53.9249,3.5398,3.1674,3.013,2.4644,0.2193,0.1481,0.1122,0.4615,0.1085,1.0,0
3108.198,61.1856,3.2765,3.0709,2.9291,2.506,0.2138,0.1189,0.0566,0.5702,0.0022,1.0,2
3108.3504,61.5863,3.3043,3.1253,2.9778,2.5368,0.2082,0.1035,0.0329,0.634,0.0001,1.0,2
3108.5028,60.0845,3.4174,3.2678,2.9745,2.5456,0.21,0.1,0.0474,0.5417,0.0016,1.0,2
3108.6552,57.7333,3.4933,3.3258,2.9651,2.5385,0.2102,0.1151,0.0718,0.4943,0.0133,1.0,2
3108.8076,55.0076,3.4706,3.3596,2.9276,2.5172,0.1991,0.12,0.0863,0.4663,0.0373,1.0,2
3108.96,52.1918,3.3849,3.3274,2.8563,2.4741,0.1939,0.1357,0.1158,0.42,0.197,0.8792,0
3109.722,59.577,2.4849,2.0874,1.9661,2.4525,0.254,0.1533,0.0946,0.5252,0.027,1.0,0
3109.8744,73.1534,1.93,1.7839,1.5747,2.4699,0.2972,0.1562,0.0438,0.8199,0.0,1.0,1
3110.0268,84.3764,1.4853,1.4981,1.3057,2.4656,0.3428,0.1695,0.0305,0.98,0.0,1.0,1
3110.1792,87.4532,1.3488,1.4128,1.2712,2.4656,0.3937,0.1822,0.0388,0.98,0.0,1.0,1
3110.3316,85.4196,1.4811,1.5114,1.4167,2.461,0.3457,0.1723,0.0323,0.98,0.0,1.0,1
3110.484,75.9287,2.275,2.1003,2.0427,2.4466,0.2694,0.1598,0.0437,0.8383,0.0,1.0,1
3110.6364,64.1855,3.4528,3.2788,2.8711,2.4274,0.2677,0.1681,0.094,0.5797,0.014,1.0,0
3110.7888,53.8389,4.0718,3.9569,3.2945,2.42,0.2352,0.1713,0.1471,0.4045,0.5924,0.6562,0
3111.0936,54.4296,3.5911,3.3202,3.1295,2.4602,0.2147,0.1482,0.1283,0.3835,0.4465,0.7968,0
3111.246,59.5513,2.9966,2.8598,2.7055,2.4966,0.2335,0.1281,0.0729,0.5302,0.0093,1.0,2
3111.3984,62.7028,2.9351,2.7665,2.7601,2.514,0.2182,0.1164,0.0605,0.5425,0.004,1.0,2
3111.5508,61.0923,3.0551,3.0043,2.8665,2.5026,0.2441,0.1409,0.1008,0.4729,0.0628,1.0,0
3111.7032,56.2424,3.0096,2.8947,2.6652,2.478,0.2442,0.1509,0.1297,0.4018,0.3763,0.8228,0
3113.3796,52.934,3.1177,3.0031,2.9176,2.5254,0.2127,0.1212,0.1073,0.3282,0.4236,0.9765,0
3113.532,57.1213,3.1168,3.1147,2.8737,2.5511,0.2244,0.1148,0.0931,0.451,0.0596,1.0,2
3113.6844,58.0197,2.97,2.8754,2.7493,2.5534,0.2401,0.1191,0.0765,0.4899,0.0179,1.0,2
3113.8368,54.9528,2.6757,2.606,2.4339,2.5226,0.2407,0.1317,0.1139,0.3871,0.2701,0.977,0
3114.294,52.0118,2.6802,2.6921,2.5408,2.5045,0.2182,0.1315,0.1144,0.3714,0.3301,0.9631,0
3114.4464,51.3773,2.6877,2.6417,2.5241,2.4977,0.2122,0.1323,0.1172,0.325,0.6178,0.912,0
3114.7512,51.8525,2.8238,2.8146,2.6791,2.4887,0.2233,0.1396,0.1187,0.427,0.2006,0.9584,0
3114.9036,54.5708,2.9769,2.9671,2.8343,2.4997,0.201,0.1277,0.1104,0.3885,0.2359,0.9553,0
3115.056,54.5923,3.0871,3.0994,2.9258,2.5043,0.2027,0.1264,0.1097,0.3784,0.2586,0.9703,0
3115.2084,55.9309,3.1199,3.1085,2.9774,2.5156,0.2174,0.1268,0.1105,0.3665,0.3055,0.9825,0
3115.3608,58.157,3.0758,3.0788,2.9829,2.5288,0.2036,0.1168,0.0786,0.4782,0.0228,1.0,2
3115.5132,60.956,3.0434,3.0922,2.9805,2.5456,0.215,0.1138,0.0731,0.4868,0.0156,1.0,2
3115.6656,64.35,2.9911,2.9782,2.9139,2.5555,0.2111,0.0957,0.0442,0.5406,0.0012,1.0,2
3115.818,68.0827,2.8997,2.8028,2.8248,2.5607,0.2465,0.1022,0.027,0.6642,0.0,1.0,2
3115.9704,69.0593,2.8692,2.7156,2.7121,2.5663,0.2529,0.1013,0.0282,0.6519,0.0001,1.0,2
3116.1228,71.3124,2.6749,2.6084,2.4701,2.561,0.261,0.1057,0.0394,0.606,0.0004,1.0,2
3116.2752,73.4776,2.4638,2.4066,2.2957,2.5599,0.277,0.1102,0.0256,0.7137,0.0,1.0,1
3116.4276,77.1112,2.2593,2.2556,2.1724,2.5463,0.2983,0.1217,0.032,0.7289,0.0,1.0,1
3116.58,77.5651,2.0834,2.0964,2.1105,2.5363,0.3044,0.1278,0.0336,0.7486,0.0,1.0,1
3116.7324,71.7359,2.0312,2.0506,2.0796,2.5315,0.2305,0.1115,0.0223,0.7436,0.0,1.0,1
3116.8848,65.3004,2.4569,2.3164,2.3018,2.5367,0.1946,0.1107,0.0725,0.4808,0.0162,1.0,2
3117.0372,61.2563,2.3664,2.237,2.0524,2.5237,0.2106,0.1212,0.1039,0.4085,0.1485,1.0,0
3117.1896,64.7493,1.7338,1.6388,1.5769,2.4982,0.2267,0.1257,0.0687,0.5396,0.0067,1.0,1
3117.342,69.2218,1.3167,1.3471,1.3222,2.4727,0.2427,0.1413,0.0542,0.6807,0.0005,1.0,1
3117.4944,73.6181,1.2814,1.2845,1.3267,2.4793,0.2587,0.1423,0.0606,0.648,0.0012,1.0,1
3117.6468,75.011,1.7284,1.7702,1.6647,2.5005,0.2747,0.1366,0.0413,0.7406,0.0001,1.0,1
3117.7992,76.2208,2.0845,2.0352,1.8995,2.5215,0.2907,0.1311,0.0383,0.7335,0.0001,1.0,1
3117.9516,75.5871,1.9219,1.8717,1.7907,2.5316,0.3067,0.1305,0.037,0.7389,0.0001,1.0,1
3118.104,76.4746,1.775,1.7475,1.6872,2.5399,0.3227,0.1307,0.034,0.7608,0.0,1.0,1
3118.2564,79.1709,1.7483,1.6636,1.65,2.5351,0.3074,0.1291,0.0336,0.7553,0.0,1.0,1
3118.4088,81.4021,1.7214,1.7,1.6041,2.5168,0.3788,0.1552,0.0452,0.8056,0.0001,1.0,1
3118.5612,86.9096,1.4821,1.4438,1.4225,2.4939,0.3573,0.1603,0.0349,0.9028,0.0,1.0,1
3118.7136,87.8764,1.6231,1.5588,1.5167,2.4961,0.3548,0.1587,0.0282,0.9433,0.0,1.0,1
3118.866,89.4389,1.9146,1.837,1.7374,2.5136,0.3417,0.1474,0.0172,0.9707,0.0,1.0,1
3119.0184,85.404,2.0798,2.0788,1.8743,2.5306,0.3249,0.1355,0.0164,0.9147,0.0,1.0,1
3119.1708,80.8032,2.3718,2.4239,2.1843,2.5382,0.2884,0.1229,0.0206,0.8161,0.0,1.0,1
3119.3232,69.819,2.9005,2.9296,2.7829,2.5099,0.2573,0.128,0.051,0.6392,0.0007,1.0,2
3119.4756,59.2251,3.5362,3.5799,3.3109,2.4559,0.2332,0.1562,0.1318,0.4458,0.2414,0.7402,0
3120.2376,54.685,3.9268,3.8248,3.6035,2.4951,0.1924,0.1267,0.1087,0.406,0.1818,0.9266,0
3120.39,56.8468,3.6439,3.5662,3.4237,2.5414,0.2106,0.1141,0.0972,0.4217,0.0987,0.9905,2
3120.5424,56.527,3.5195,3.4334,3.2883,2.5591,0.2075,0.1059,0.0907,0.4089,0.0877,0.9842,2
3120.6948,57.6515,3.4938,3.4973,3.2624,2.56,0.2099,0.1063,0.0911,0.4084,0.0897,0.9918,2
3120.8472,58.412,3.3937,3.3928,3.2078,2.5588,0.2137,0.1081,0.0918,0.4311,0.071,1.0,2
3120.9996,59.9207,3.3218,3.3369,3.1618,2.5624,0.2095,0.1052,0.0658,0.4874,0.0103,1.0,2
3121.152,64.8414,3.3008,3.2774,3.1809,2.5638,0.2137,0.0926,0.0481,0.5131,0.0023,1.0,2
3121.3044,72.2996,2.99,3.016,2.9245,2.571,0.236,0.0949,0.0172,0.6926,0.0,1.0,2
3121.4568,79.4573,2.7853,2.77,2.7797,2.5721,0.2365,0.0945,0.0,0.822,0.0,1.0,2
3121.6092,81.8988,2.7333,2.6209,2.6688,2.569,0.2852,0.1081,0.008,0.8319,0.0,1.0,1
3121.7616,80.7576,2.4266,2.2904,2.2775,2.5533,0.2714,0.1118,0.0177,0.7784,0.0,1.0,1
3121.914,79.3546,2.2755,2.0923,2.0098,2.5303,0.3152,0.1332,0.0325,0.7836,0.0,1.0,1
3122.0664,82.0974,1.8644,1.8469,1.6584,2.4977,0.3708,0.1619,0.0521,0.7915,0.0001,1.0,1
3122.2188,84.2436,1.4172,1.4593,1.3811,2.4755,0.3772,0.1736,0.0412,0.9223,0.0,1.0,1
3122.3712,85.9925,1.3231,1.3697,1.3669,2.472,0.3069,0.1576,0.0305,0.9216,0.0,1.0,1
3122.5236,81.275,1.8751,1.8735,1.8747,2.4988,0.2716,0.1366,0.0205,0.8888,0.0,1.0,1
3122.676,72.4606,2.6803,2.6907,2.5071,2.5326,0.2727,0.1215,0.0399,0.6763,0.0002,1.0,1
3122.8284,66.2353,2.7946,2.6873,2.5783,2.5526,0.2816,0.1332,0.0909,0.482,0.038,1.0,1
3122.9808,60.9388,2.619,2.6035,2.5279,2.5481,0.2322,0.1044,0.0606,0.5022,0.0063,1.0,2
3123.1332,60.5244,2.8254,2.7689,2.7713,2.5453,0.2132,0.1134,0.0965,0.4259,0.0913,1.0,2
3123.2856,60.4836,2.9297,2.938,2.8522,2.5484,0.2362,0.1198,0.1024,0.4157,0.129,0.9973,0
3123.438,64.4467,2.7109,2.722,2.6225,2.5523,0.2398,0.1044,0.0539,0.5288,0.003,1.0,2
3123.5904,70.0751,2.6036,2.5737,2.5092,2.553,0.2341,0.1026,0.0281,0.6592,0.0001,1.0,2
3123.7428,72.1527,2.6199,2.564,2.5118,2.5533,0.2354,0.1028,0.0162,0.741,0.0,1.0,2
3123.8952,72.3396,2.7135,2.6103,2.5278,2.5605,0.26,0.1057,0.0298,0.6636,0.0001,1.0,2
